Time Stamp,Vehicle ID,Vehicle Type,Vehicle Length,Vehicle Front Coordinate,Vehicle Rear Coordinate,Speed,Acceleration,Headway,Lane
13.8,6,Passenger Car,4.76,-221.410 -44.434 0.000,-226.093 -45.283 0.000,61.87993806204605,-1.9176761307635664,63.35603460534686,4-1
13.9,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
13.9,2,Passenger Car,4.211,-148.612 -3.631 0.000,-152.687 -4.691 0.000,5.879025637872094,-2.318176549598751,3.799277003196039,4-2
13.9,4,Passenger Car,4.012,-166.078 -14.028 0.000,-169.397 -16.283 0.000,24.216455731272966,-1.7815954647943955,11.73024036618014,4-1
13.9,5,Passenger Car,4.211,-170.523 -12.725 0.000,-173.792 -15.380 0.000,22.791405294066195,-2.71436602411042,23.773956559221105,4-2
13.9,6,Passenger Car,4.76,-219.740 -43.917 0.000,-224.387 -44.946 0.000,60.905947255166325,-1.8446753660403354,62.33600729874706,4-1
14.0,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
14.0,2,Passenger Car,4.211,-148.464 -3.595 0.000,-152.540 -4.653 0.000,4.655025637872094,-2.318176549598751,3.618970735477376,4-2
14.0,4,Passenger Car,4.012,-165.538 -13.661 0.000,-168.856 -15.916 0.000,23.14496522389341,-2.0293334700367236,11.500939884432029,4-1
14.0,5,Passenger Car,4.211,-170.003 -12.389 0.000,-173.315 -14.990 0.000,21.353332736223717,-2.7236160786045125,23.30126283935502,4-2
14.0,6,Passenger Car,4.76,-218.093 -43.421 0.000,-222.716 -44.559 0.000,59.972662321553734,-1.7675810843092563,61.3163921694229,4-1
14.1,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
14.1,2,Passenger Car,4.211,-148.351 -3.568 0.000,-152.428 -4.623 0.000,3.4310256378720934,-2.318176549598751,3.4726644677587046,4-2
14.1,4,Passenger Car,4.012,-165.024 -13.311 0.000,-168.342 -15.566 0.000,21.957478683463382,-2.2490224272786348,11.272097912634337,4-1
14.1,5,Passenger Car,4.211,-169.519 -12.074 0.000,-172.863 -14.633 0.000,19.91087104335883,-2.731928815436188,22.834447745541894,4-2
14.1,6,Passenger Car,4.76,-216.473 -42.942 0.000,-221.079 -44.146 0.000,58.86379690629833,-2.100119119531178,60.29532010523464,4-1
14.2,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
14.2,2,Passenger Car,4.211,-148.272 -3.548 0.000,-152.349 -4.602 0.000,2.207025637872093,-2.318176549598751,3.360358200040025,4-2
14.2,4,Passenger Car,4.012,-164.542 -12.983 0.000,-167.860 -15.239 0.000,20.265468529414967,-3.2045574026127457,11.039001646090838,4-1
14.2,5,Passenger Car,4.211,-169.070 -11.779 0.000,-172.439 -14.306 0.000,18.46449105242819,-2.7393498176342055,22.373640071877475,4-2
14.2,6,Passenger Car,4.76,-214.885 -42.477 0.000,-219.479 -43.722 0.000,57.59750842507207,-2.3982681880765786,59.271236559116645,4-1
14.3,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
14.3,2,Passenger Car,4.211,-148.228 -3.537 0.000,-152.305 -4.591 0.000,0.983025637872093,-2.318176549598751,3.282051932321366,4-2
14.3,4,Passenger Car,4.012,-164.096 -12.680 0.000,-167.414 -14.936 0.000,18.804197110522523,-2.7675532155844413,10.806656028758738,4-1
14.3,5,Passenger Car,4.211,-168.656 -11.506 0.000,-172.044 -14.007 0.000,17.014640445561504,-2.745922938937801,21.91895519937688,4-2
14.3,6,Passenger Car,4.76,-213.337 -42.028 0.000,-217.925 -43.298 0.000,55.7648852941445,-3.4708692535690653,58.24014825191537,4-1
14.4,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
14.4,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,-2.318176549598751,3.2377456646026985,4-2
14.4,4,Passenger Car,4.012,-163.682 -12.398 0.000,-167.000 -14.654 0.000,17.54087382194775,-2.3926523056666804,10.584456416932426,4-1
14.4,5,Passenger Car,4.211,-168.276 -11.254 0.000,-171.678 -13.735 0.000,15.561744633781966,-2.7516903593771014,21.470495751845704,4-2
14.4,6,Passenger Car,4.76,-211.837 -41.594 0.000,-216.420 -42.879 0.000,54.147392933631295,-3.0634255386412064,57.20830480636984,4-1
14.5,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
14.5,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
14.5,4,Passenger Car,4.012,-163.294 -12.135 0.000,-166.612 -14.390 0.000,16.446674633771348,-2.0723422374350715,10.37124352811179,4-1
14.5,5,Passenger Car,4.211,-167.931 -11.024 0.000,-171.344 -13.490 0.000,14.12020784603824,-2.7301771051727277,21.02901113932299,4-2
14.5,6,Passenger Car,4.76,-210.377 -41.173 0.000,-214.958 -42.468 0.000,52.71160690596054,-2.7192855388789994,56.18653803837948,4-1
14.6,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
14.6,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
14.6,4,Passenger Car,4.012,-162.925 -11.898 0.000,-166.250 -14.143 0.000,15.496461417827145,-1.799642152222765,10.166014070067405,4-1
14.6,5,Passenger Car,4.211,-167.604 -10.806 0.000,-171.026 -13.259 0.000,13.971439215743738,-0.28175812913777604,20.616761799325474,4-2
14.6,6,Passenger Car,4.76,-208.988 -40.675 0.000,-213.543 -42.059 0.000,51.428321289686885,-2.430459658564508,55.17443454693681,4-1
14.7,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
14.7,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
14.7,4,Passenger Car,4.012,-162.540 -11.759 0.000,-165.925 -13.913 0.000,14.668460726873377,-1.5681795627619213,9.967905169959579,4-1
14.7,5,Passenger Car,4.211,-167.281 -10.590 0.000,-170.711 -13.032 0.000,13.817253342475427,-0.29201803569444695,20.226600034578496,4-2
14.7,6,Passenger Car,4.76,-207.699 -40.012 0.000,-212.179 -41.622 0.000,50.27224144879252,-2.1895401769813536,54.171701322713886,4-1
14.8,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
14.8,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
14.8,4,Passenger Car,4.012,-162.177 -11.625 0.000,-165.609 -13.703 0.000,13.943925598005054,-1.3722225041691625,9.776178776571072,4-1
14.8,5,Passenger Car,4.211,-166.962 -10.376 0.000,-170.399 -12.808 0.000,13.658115903577569,-0.3013959795884138,19.840645971269907,4-2
14.8,6,Passenger Car,4.76,-206.434 -39.379 0.000,-210.859 -41.135 0.000,49.22163490328825,-1.989780601832475,53.1781507589114,4-1
14.9,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
14.9,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
14.9,4,Passenger Car,4.012,-161.833 -11.495 0.000,-165.303 -13.510 0.000,13.306798032014777,-1.2066782537431295,9.590206592782152,4-1
14.9,5,Passenger Car,4.211,-166.646 -10.164 0.000,-170.090 -12.588 0.000,13.49447075151276,-0.3099332957288906,19.45904362063027,4-2
14.9,6,Passenger Car,4.76,-205.192 -38.769 0.000,-209.578 -40.618 0.000,48.257965317020705,-1.8251276441559956,52.1936856196447,4-1
15.0,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
15.0,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
15.0,4,Passenger Car,4.012,-161.533 -11.381 0.000,-165.031 -13.346 0.000,10.551324424524422,-5.218688153531381,9.377369827406767,4-1
15.0,5,Passenger Car,4.211,-166.335 -9.955 0.000,-169.783 -12.372 0.000,13.326740724940164,-0.31766978289555947,19.081924361531804,4-2
15.0,6,Passenger Car,4.76,-203.971 -38.176 0.000,-208.331 -40.087 0.000,47.36552829251215,-1.6902177959227291,51.218284555890676,4-1
15.1,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
15.1,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
15.1,4,Passenger Car,4.012,-161.298 -11.291 0.000,-164.816 -13.220 0.000,8.104516204457237,-4.6340959453637325,9.142257464978798,4-1
15.1,5,Passenger Car,4.211,-166.028 -9.748 0.000,-169.481 -12.159 0.000,13.155328434170553,-0.32464375226725095,18.70940753546995,4-2
15.1,6,Passenger Car,4.76,-202.793 -37.608 0.000,-207.134 -39.559 0.000,44.857641920584726,-4.74977400037619,50.22154328987688,4-1
15.2,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
15.2,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
15.2,4,Passenger Car,4.012,-161.119 -11.222 0.000,-164.651 -13.125 0.000,6.125896737112957,-3.7473768380531727,8.92358483478742,4-1
15.2,5,Passenger Car,4.211,-165.725 -9.543 0.000,-169.181 -11.949 0.000,12.980617021686024,-0.3308920746478027,18.341601019371183,4-2
15.2,6,Passenger Car,4.76,-201.677 -37.073 0.000,-206.007 -39.051 0.000,42.34072715771836,-4.766873186777544,49.19977482343083,4-1
15.3,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
15.3,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
15.3,4,Passenger Car,4.012,-160.985 -11.170 0.000,-164.527 -13.055 0.000,4.572907043443392,-2.941261674537038,8.728970954250912,4-1
15.3,5,Passenger Car,4.211,-165.426 -9.342 0.000,-168.886 -11.743 0.000,12.80297089839767,-0.33645022641682365,17.97860177692874,4-2
15.3,6,Passenger Car,4.76,-200.624 -36.570 0.000,-204.945 -38.566 0.000,39.92435544155411,-4.576451182618999,48.186330988198435,4-1
15.4,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
15.4,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
15.4,4,Passenger Car,4.012,-160.871 -11.126 0.000,-164.421 -12.995 0.000,4.544571987386429,-0.0536647569304048,8.58037645729874,4-1
15.4,5,Passenger Car,4.211,-165.132 -9.143 0.000,-168.594 -11.539 0.000,12.622736456299997,-0.3413523342327103,17.620496389149793,4-2
15.4,6,Passenger Car,4.76,-199.627 -36.095 0.000,-203.943 -38.102 0.000,37.94790651695991,-3.7432659709754468,47.19235489349404,4-1
15.5,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
15.5,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
15.5,4,Passenger Car,4.012,-160.755 -11.080 0.000,-164.312 -12.936 0.000,4.70494746663964,0.3037407476596837,8.456259182951413,4-1
15.5,5,Passenger Car,4.211,-164.841 -8.946 0.000,-168.306 -11.340 0.000,12.44024275816664,-0.34563121851495116,17.26736156477898,4-2
15.5,6,Passenger Car,4.76,-198.659 -35.634 0.000,-202.971 -37.650 0.000,37.57472544288963,-0.7067807309344754,46.23742735283177,4-1
15.6,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
15.6,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
15.6,4,Passenger Car,4.012,-160.634 -11.033 0.000,-164.198 -12.873 0.000,5.014947179985375,0.5871193348532842,8.337341431878372,4-1
15.6,5,Passenger Car,4.211,-164.555 -8.753 0.000,-168.022 -11.143 0.000,12.255802204917783,-0.3493184357324479,16.919264631244715,4-2
15.6,6,Passenger Car,4.76,-197.698 -35.178 0.000,-202.008 -37.200 0.000,37.38806462796937,-0.3535234672198792,45.31696745691755,4-1
15.7,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
15.7,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
15.7,4,Passenger Car,4.012,-160.503 -10.981 0.000,-164.075 -12.807 0.000,5.442933617864108,0.8105785325463897,8.222520200291115,4-1
15.7,5,Passenger Car,4.211,-164.221 -8.635 0.000,-167.745 -10.941 0.000,12.06971118127582,-0.3524443195242046,16.57626400675744,4-2
15.7,6,Passenger Car,4.76,-196.780 -34.663 0.000,-201.056 -36.753 0.000,37.347212910068954,-0.07737050199965664,44.41081613158096,4-1
15.8,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
15.8,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
15.8,4,Passenger Car,4.012,-160.360 -10.925 0.000,-163.940 -12.736 0.000,5.963313046258241,0.9855648593111788,8.110926613800075,4-1
15.8,5,Passenger Car,4.211,-163.893 -8.518 0.000,-167.466 -10.748 0.000,11.882250680311994,-0.35503802067841206,16.23840965417142,4-2
15.8,6,Passenger Car,4.76,-195.938 -34.029 0.000,-200.123 -36.296 0.000,37.41940183136662,0.13672113112180762,43.518074510189436,4-1
15.9,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
15.9,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
15.9,4,Passenger Car,4.012,-160.204 -10.863 0.000,-163.792 -12.658 0.000,6.5565258623571046,1.123506567975343,8.001895246491387,4-1
15.9,5,Passenger Car,4.211,-163.573 -8.401 0.000,-167.185 -10.564 0.000,11.693686907473275,-0.3571275459955751,15.905743517204911,4-2
15.9,6,Passenger Car,4.76,-195.089 -33.404 0.000,-199.204 -35.797 0.000,37.578298608552636,0.3009401819276388,42.638069398004546,4-1
16.0,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.0,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.0,4,Passenger Car,4.012,-160.032 -10.794 0.000,-163.628 -12.573 0.000,7.2226053563752775,1.2615113261450412,7.895131287556467,4-1
16.0,5,Passenger Car,4.211,-163.258 -8.284 0.000,-166.905 -10.389 0.000,11.50427186466531,-0.3587397960610051,15.578299939596775,4-2
16.0,6,Passenger Car,4.76,-194.233 -32.782 0.000,-198.293 -35.266 0.000,37.803980172934665,0.4274262338457453,41.77032132118089,4-1
16.1,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.1,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.1,4,Passenger Car,4.012,-159.844 -10.719 0.000,-163.448 -12.481 0.000,7.884744906585063,1.2540493283155159,7.789602922444573,4-1
16.1,5,Passenger Car,4.211,-162.950 -8.168 0.000,-166.626 -10.221 0.000,11.314243914954137,-0.35990060195161133,15.256106067761522,4-2
16.1,6,Passenger Car,4.76,-193.368 -32.162 0.000,-197.388 -34.711 0.000,38.09726992137353,0.5554717459711512,40.914722049475955,4-1
16.2,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.2,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.2,4,Passenger Car,4.012,-159.664 -10.647 0.000,-163.275 -12.395 0.000,6.549409497099433,-2.5290385883320523,7.658176000149183,4-1
16.2,5,Passenger Car,4.211,-162.647 -8.053 0.000,-166.349 -10.060 0.000,11.123828328436401,-0.3606347609015559,14.939182237489035,4-2
16.2,6,Passenger Car,4.76,-192.494 -31.540 0.000,-196.484 -34.137 0.000,38.37761606459105,0.5309573978572703,40.070362329596136,4-1
16.3,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.3,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.3,4,Passenger Car,4.012,-159.517 -10.588 0.000,-163.134 -12.324 0.000,5.215720520526312,-2.525920351266477,7.502479317158844,4-1
16.3,5,Passenger Car,4.211,-162.350 -7.939 0.000,-166.073 -9.906 0.000,10.933237809815001,-0.3609660709509774,14.627542345219723,4-2
16.3,6,Passenger Car,4.76,-191.637 -30.934 0.000,-195.604 -33.564 0.000,36.53575735226523,-3.488360845251532,39.208685502064455,4-1
16.4,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.4,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.4,4,Passenger Car,4.012,-159.404 -10.542 0.000,-163.025 -12.270 0.000,3.8955248960255737,-2.5003648183010547,7.350707787418656,4-1
16.4,5,Passenger Car,4.211,-162.059 -7.825 0.000,-165.801 -9.758 0.000,10.742673008204516,-0.3609173646016054,14.321194204410688,4-2
16.4,6,Passenger Car,4.76,-190.821 -30.359 0.000,-194.773 -33.013 0.000,34.693444795825954,-3.4892203965431756,38.331626565964044,4-1
16.5,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.5,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.5,4,Passenger Car,4.012,-159.308 -10.503 0.000,-162.931 -12.225 0.000,3.8576543096948854,-0.07172443231319925,7.2241627121887575,4-1
16.5,5,Passenger Car,4.211,-161.774 -7.713 0.000,-165.531 -9.614 0.000,10.552323009678428,-0.3605105415027222,14.020139887493741,4-2
16.5,6,Passenger Car,4.76,-190.046 -29.815 0.000,-193.987 -32.486 0.000,32.863849395145735,-3.465134929011949,37.46887716691489,4-1
16.6,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.6,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.6,4,Passenger Car,4.012,-159.212 -10.464 0.000,-162.839 -12.179 0.000,3.8181036277685174,-0.07490642431564225,7.116479667664862,4-1
16.6,5,Passenger Car,4.211,-161.494 -7.603 0.000,-165.265 -9.476 0.000,10.362365813057913,-0.35976660019052104,13.724376053912039,4-2
16.6,6,Passenger Car,4.76,-189.297 -29.290 0.000,-193.229 -31.973 0.000,32.3905970143752,-0.896309290150337,36.63826445878641,4-1
16.7,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.7,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.7,4,Passenger Car,4.012,-159.118 -10.426 0.000,-162.747 -12.135 0.000,3.777009006425147,-0.07783054535362857,7.009871918533435,4-1
16.7,5,Passenger Car,4.211,-161.220 -7.494 0.000,-165.003 -9.343 0.000,10.172968789430021,-0.3587056689035817,13.433894264707362,4-2
16.7,6,Passenger Car,4.76,-188.559 -28.774 0.000,-192.485 -31.465 0.000,31.91202989230593,-0.9063750651878716,35.83856045223004,4-1
16.8,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.8,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.8,4,Passenger Car,4.012,-159.024 -10.388 0.000,-162.657 -12.091 0.000,3.734500316802596,-0.08050869888657716,6.90438424305853,4-1
16.8,5,Passenger Car,4.211,-160.950 -7.386 0.000,-164.744 -9.213 0.000,9.9842891258713,-0.35734703549673735,13.14868128411726,4-2
16.8,6,Passenger Car,4.76,-187.822 -28.286 0.000,-191.756 -30.965 0.000,31.428938478725513,-0.9149437796361413,35.05095608733437,4-1
16.9,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.9,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.9,4,Passenger Car,4.012,-158.932 -10.351 0.000,-162.567 -12.048 0.000,3.6907013765165377,-0.08295234989249581,6.800057724680357,4-1
16.9,5,Passenger Car,4.211,-160.686 -7.280 0.000,-164.489 -9.088 0.000,9.796474253841334,-0.35570917647529005,12.868719368626955,4-2
16.9,6,Passenger Car,4.76,-187.080 -27.839 0.000,-191.042 -30.477 0.000,30.94207206533157,-0.9220933842459922,34.275546933892656,4-1
17.0,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
